Objective 1,Objective 2,Objective 3
256.569648425,516,151
358.22259712333334,515,148
244.54207611500001,509,161
157.37594944,542,157
164.84578392,577,178
162.66422117333332,563,151
188.21229657333333,521,150
226.53389127166668,530,143
143.25678141166668,517,170
294.88410514833333,524,173
367.2115178783333,527,159
503.2236086716667,507,145
505.37035392,518,143
580.3061817133333,495,155
349.16700006,528,155
392.23959743499995,552,180
206.082402205,522,151
657.02459001,537,149
401.27123823833335,524,148
392.103890105,521,150
128.90833768,595,177
211.87543697666666,527,162
419.5411798116667,506,152
404.9068328966667,500,165
204.04922642833333,553,183
274.2806337916667,547,184
208.45526630999998,515,156
138.388425485,548,165
121.87054875166666,570,197
112.52172083,570,194
169.5611838833333,527,199
198.40931324333334,514,147
481.00066967833334,514,179
1677.692127775,501,163
197.62130027666666,558,183
149.05382545166668,536,160
560.515941715,527,204
259.61697846,549,203
594.8269089883333,494,161
206.06957244166665,581,179
405.1436196283333,496,163
152.76765314333335,524,162
359.3112255016666,558,182
761.179794765,517,177
132.45393592333335,534,170
224.77907550166668,520,159
727.13792317,517,219
671.6140002066667,502,167
207.02855700333333,520,155
375.6902099033333,522,154
283.53344423,513,175
694.064831255,496,224
236.25931715833335,514,163
181.32286857833333,520,178
469.80849739,507,164
357.9122992233334,517,159
177.72130104833334,515,167
216.506830095,524,144
157.01180324499998,543,204
174.66690710833333,543,188
202.32350734666667,527,138
209.29354264833333,520,155
620.2312072933333,525,167
1121.3799338666665,509,190
179.98932222999997,535,147
213.448956205,531,143
1751.8672890316666,512,142
705.683504805,510,174
186.96967360666667,524,153
266.36947523333333,519,146
1697.3247516883332,507,152
642.2840543783333,511,162
293.78094910000004,534,141
191.217172495,517,157
110.52546711333333,562,191
259.25478732833335,519,147
194.71596184,524,154
152.78675992499998,594,178
202.37522348833332,524,155
144.69043084166665,522,157
589.6365599599999,536,181
137.69945043833334,561,150
136.84468603166667,581,186
246.19027472833335,532,168
170.115539525,559,155
204.77813953833333,520,158
291.9996850416667,536,161
125.82133609166667,593,180
292.02087752166665,519,212
215.44399451833334,515,155
241.161600255,533,146
101.05202733166666,680,267
163.85709465999997,541,150
172.33333837333333,540,168
219.24347925166668,521,144
126.29149733999999,597,212
199.30859032499998,513,148
150.61837436333332,497,157
229.86522676833332,538,141
554.942173505,503,152
201.37482354666668,527,150
552.15456212,508,162
234.83754196166666,540,145
703.4257817316666,519,171
356.74560476833335,515,154
132.95119592,540,196
172.38850656666665,530,221
354.51146066,517,145
297.85305454166667,531,165
494.11268286666666,525,160
386.76882753499996,525,159
702.158872545,523,180
382.27411118000003,512,169
447.5409036133333,518,201
186.55939990333331,518,157
160.99407834000002,528,143
240.931136655,536,142
212.02086965833334,521,147
505.2071706233333,513,220
144.35021677333333,526,155
495.72905998333334,509,159
364.787166795,525,216
142.70580570166666,579,239
173.95034235999998,519,148
205.636286345,533,145
321.55476412333337,521,227
268.00774038833333,523,215
208.92445376666666,515,159
255.84095268000002,516,169
188.49078665833332,535,216
212.83132908666664,526,147
195.78852569833336,527,150
121.93058910833332,582,216
160.97730210833333,554,174
245.05134607,493,163
160.28441388,537,142
182.88752327833333,526,148
308.674098785,500,149
219.2862830233333,520,177
270.34835035,525,144
309.21660986166665,508,156
146.19933316666666,530,149
291.518559985,521,144
217.33450470000002,512,209
322.841534755,523,152
190.59585318666666,523,148
321.12205666166665,523,218
760.8774144433332,513,167
111.08873805166665,628,219
105.03171390666665,653,248
209.13050909499998,509,157
158.364121305,550,185
898.4572532633333,505,193
313.58634221833336,525,214
685.7136730766666,508,222
185.06834050666666,533,158
261.01424140666666,529,135
207.04649887666667,530,160
148.54455056166665,564,177
1107.8309160716667,492,182
334.08111683000004,532,146
287.14504770166667,523,145
171.72010167666667,525,165
341.48770732,512,169
117.89096535833333,601,208
406.9724287,509,145
212.00468317333335,531,135
118.18463439166666,622,173
398.508393435,547,180
131.22717324,543,196
147.05141104833334,550,172
743.9243657549999,514,194
476.2462285483333,496,160
578.4083024666667,523,214
382.27982908499996,520,220
594.2208078283334,507,190
167.61210765666667,546,152
846.7777022116667,510,221
166.441853945,533,155
153.68605209666669,527,164
144.26636160500001,587,177
127.17161974,565,218
238.3405950833333,528,168
169.21848834166667,537,150
625.4122345666666,518,219
155.95383117,571,178
818.2862253583334,521,216
107.84892394166667,596,228
2244.6882129466667,497,172
216.74170784666666,523,174
198.07082543333334,540,140
168.72032924500002,524,152
1410.82020915,507,172
151.97424418333333,558,183
336.6374925183333,562,180
2408.07231708,500,167
2211.9536874716664,502,171
173.43046644833333,522,157
211.342073945,524,158
573.0062149233333,517,172
245.870643315,524,137
422.41683393999995,499,150
238.96425204833332,522,155
341.210575335,517,144
352.91946287,521,152
145.35236562166668,563,168
151.61026576666666,558,187
146.1329331466667,555,184
1252.0555500283333,510,160
658.9943266616666,512,149
200.38734132833332,528,156
191.24770412333334,532,139
263.90511713,499,148
234.10441326666665,525,158
1119.5860067583335,509,179
130.99441442666665,563,240
180.94411606833333,530,157
116.10188455,586,215
130.41295073833334,564,213
125.78034406833333,630,166
103.33578961833334,626,209
134.44621955166667,614,160
300.59310939,553,156
123.37647676166667,608,229
226.61999381166666,530,178
376.22265669666666,514,181
379.0320410483333,491,168
276.99160027,516,154
351.72262320833335,528,177
107.55196475833334,583,202
274.35533102,528,220
396.2850818666667,544,219
374.90813720333335,516,145
211.1226258333333,522,150
104.03658798833332,628,227
195.44698225000002,525,147
114.40085931666667,638,249
260.57150810999997,554,160
92.22773340166667,667,248
171.32887749833333,550,195
162.25980733,539,153
169.91410884,551,154
270.37139548666664,529,141
208.17781836666666,543,215
233.70407077666664,543,152
278.99524389,532,138
204.70956695333336,524,148
113.84277141666666,598,195
148.71642568833335,541,143
489.891042365,503,210
172.13977925333333,529,151
434.8662341083333,533,214
135.97279290833333,559,168
166.60344707333334,573,194
247.64130738166665,507,226
131.95146045166666,540,206
747.42908148,499,185
116.11178213333335,566,190
147.52606100000003,554,209
300.405832765,527,226
124.79189903999999,570,175
210.218014535,552,138
225.66448540833332,537,149
200.26659452,531,172
182.67553695333334,519,151
169.65352837666666,546,142
144.92981019166666,563,163
380.18618570499996,541,141
417.1905588133333,530,150
368.60691127333337,530,227
248.60686320166667,535,184
501.77392298166666,527,183
351.36104725666667,550,154
251.00324465333335,528,169
233.02193841333334,526,147
208.07566408333332,529,162
303.8283429233333,494,152
315.52004546666666,521,159
440.71785080166666,523,157
322.0556863833333,527,136
142.67087967999998,527,153
198.45072244666667,496,151
147.11798703833335,533,157
126.88490518333333,577,177
194.56593443666665,532,147
196.35990600833333,539,143
509.27604356166665,512,212
300.28238237,511,216
400.82321108333326,508,179
1139.2005092366664,505,151
293.08466036,532,222
739.2250699816666,505,162
148.5581900583333,599,165
354.76724025000004,513,218
158.76605778833334,553,217
212.34833191500002,535,170
169.872144875,542,216
192.69808910833333,534,149
134.9088885,533,211
235.11558434166665,533,222
114.918255215,577,263
280.93638277,528,138
281.6912324333333,563,133
236.77228689333333,522,219
150.33097394333333,544,151
230.17367158833335,511,162
329.07386935999995,532,226
172.6524694433333,592,205
129.48399348499998,553,204
134.46532107333334,537,156
116.31392423166668,686,291
193.54146113500002,533,145
385.98047467,530,229
224.48507548999999,540,186
420.57580378666665,509,180
266.97982198333335,532,143
108.28227475333333,623,192
186.51455400666669,561,288
244.10795199499998,525,146
1695.4067739483332,510,215
173.49608929,515,149
220.79884901166668,518,184
100.79164409333333,709,254
94.68054479833333,661,247
179.30824350166668,558,184
311.85517742666667,519,148
179.30937498,544,212
285.03214006,520,145
332.9214674516667,532,219
376.14893555500004,498,171
423.59614441,497,184
198.38431820166667,519,167
316.86661316333334,529,217
291.0595434416667,519,156
133.07475587,570,190
225.720105415,515,151
186.14756042,518,146
405.620811985,497,216
574.8968758566666,543,197
880.0038150033333,533,210
813.1830253116667,537,189
727.0785115233333,554,182
169.90544082,513,189
264.6725783466667,516,170
178.43000005333334,560,139
244.41852501666665,531,205
236.19912332333334,514,151
121.938393685,560,199
658.2627415883333,513,176
226.80539181333333,515,153
432.4103688133333,519,222
767.2116659933333,508,221
99.53637306333334,632,197
223.55883360166666,525,186
100.35346394166666,620,201
725.0631824516666,502,187
526.624113025,508,189
126.58896149999998,530,167
104.140996995,619,200
320.5982215966667,510,181
261.61465000833334,519,185
121.65212262166668,553,194
456.98269156000003,538,218
145.30162158166667,548,212
204.942362555,536,166
235.26736218499997,517,182
274.4329926283333,524,211
122.52459169166667,540,180
279.986491995,514,160
172.22390755499998,548,184
283.651001625,505,177
291.4675067783333,515,216
382.5194114216667,517,146
214.175901145,525,153
130.63943674,568,175
695.4176839683333,513,187
221.86693626333334,554,202
190.5517155866667,515,181
293.8014177316667,518,146
206.05279706666667,514,193
380.31547895333335,541,145
266.041712085,543,218
379.0766536583333,533,175
799.7995703566665,512,174
285.37567550333335,517,155
157.29943755166667,524,150
185.91679702166664,576,139
719.4907071350001,511,180
219.27863738166667,556,181
681.5507702799999,506,223
306.34697793833334,567,160
272.504756205,533,139
297.81635136166665,503,163
189.86758688999998,517,151
201.72591651666667,563,137
216.28603151833332,564,165
169.18219555666667,536,159
453.1074041416667,516,161
98.156131255,637,202
323.35592961000003,546,205
514.0690927683333,499,213
516.7923610216667,485,158
156.66943888,564,177
249.08453534333333,509,228
228.69762251333333,540,223
515.2522861133333,553,208
149.21156197166667,612,176
145.340406895,588,209
213.80310907999998,524,175
204.43929774166668,577,235
475.4100935583333,521,194
466.17510941499995,584,243
436.89682969,504,186
743.2683117233335,505,210
133.20218714333333,708,254
549.8566929133334,590,238
861.4620163183333,510,182
375.1913286466667,514,184
1781.9513679083332,502,172
679.7281130083333,510,187
979.3659236249999,498,181
532.0007106816666,529,198
124.29571970333333,600,193
406.50760188166663,527,172
392.15858771833337,520,206
452.4346943783334,504,173
2044.6077679383332,511,183
837.4615361166667,503,197
1015.378887425,507,170
794.1073542916668,510,184
1262.201209795,511,174
932.974057575,503,177
251.20345299333331,554,203
506.79243863166664,495,220
1170.7587326233333,501,175
387.96263832833336,520,206
280.4113054466667,568,133
2018.9538147566666,504,206
203.91335131666668,527,174
608.6246983783333,524,179
867.094260655,501,176
1315.6358686133333,502,216
509.61511478499995,506,174
122.78737050666668,617,278
407.40937834833335,559,196
563.3363045450001,532,212
274.3468243883333,528,155
119.93775413,568,194
194.50615899666667,536,212
142.94768601500002,615,224
302.813995335,543,192
109.08045168333334,653,254
120.42473257166667,563,209
146.62711763333334,559,190
337.9058178633333,551,142
304.93038786,495,176
318.0876227483334,506,179
171.04092445666666,560,150
540.32835163,485,170
216.2904618866667,552,189
189.92930286333333,514,186
327.74206906333336,539,143
154.11952839833333,530,203
1077.4403247083333,493,147
225.52292361999997,552,191
328.52651818833334,500,213
151.23187918666667,576,200
227.63688710500003,507,197
256.5522053083334,512,203
169.89788788166666,579,203
241.78009141166666,553,173
303.6901228583333,526,201
506.0705721366666,543,218
154.68995307166665,674,261
196.99860216833338,637,271
201.821238265,527,159
232.71020196499998,559,171
115.58863990833335,606,174
228.55472018833333,570,193
313.40760359833337,629,294
236.68412113333335,537,198
776.7488554666667,540,207
237.48060280166666,519,178
115.013517925,604,167
465.66520524333333,690,294
1420.1705936833332,509,190
246.30647445666668,540,223
299.934993155,530,217
248.12560172333335,516,229
453.8332905583334,546,166
825.7542679499999,503,220
497.39656435333336,517,198
198.53724186333335,711,294
284.99478036333335,662,294
264.9587592966667,590,163
154.91296923833335,541,198
214.40645391500001,582,225
391.51159245,517,213
249.66037258166668,525,210
146.56777398666668,534,215
320.28600809333335,526,219
747.9560066083333,507,209
377.0769493783333,524,147
114.48404271333334,560,195
1462.7685830016667,493,200
225.04299456666666,511,207
148.48184596,568,182
743.7174426366666,510,196
171.27243176833332,519,230
112.959345855,607,226
402.85207083666666,515,144
680.3656474416667,506,231
346.0822194666667,540,223
1351.2119751100001,497,192
296.84983588,506,167
365.68634425333335,533,140
278.344463765,548,206
813.9297864566666,521,207
394.2831577766667,527,197
305.6723357916667,597,233
165.95993693,696,298
721.339820955,518,209
170.16019223666666,576,215
261.90166706,525,162
238.516895605,526,164
169.31131489,535,208
110.46086779833333,566,182
390.328418045,515,211
294.754641385,592,197
356.50657000666666,530,140
221.34820183666668,644,253
244.80042031833332,532,134
306.2013325866667,598,295
572.3210683466667,580,279
172.43595097666665,591,228
271.19418953,506,199
220.22229900666667,567,179
213.49870985833334,520,167
142.48398754333334,607,290
568.7764455949999,601,293
344.7214172266667,561,168
193.20744895166666,520,202
337.3196147833333,516,190
310.86328398666666,543,196
313.62095272000005,539,138
1640.0164853083334,513,176
357.32024301999996,530,225
117.07680456833333,550,168
176.17686484833337,552,186
237.63379117333332,538,222
1571.2188513266665,532,186
311.9047862450001,590,281
401.4290017783333,510,209
607.1166809516667,495,228
132.01156954666666,543,195
232.09204033666668,556,221
216.98150108666667,522,247
979.1439751783333,502,197
835.9429212783333,530,188
471.53783116333335,497,204
1594.4956949966668,504,186
291.5901980616667,516,156
1015.32937009,521,228
451.97606204833335,559,132
2055.3098123666664,536,189
1608.389612663333,516,219
1070.3077690433333,525,225
303.584139605,533,184
297.620864975,539,184
336.8072867116667,547,220
574.9582228533334,516,222
495.97867549833336,507,192
149.51208756666665,550,182
312.936309065,531,198
246.51058870666668,528,162
316.143209815,502,210
142.528023895,589,205
646.70164568,515,205
1467.285748275,509,190
347.81542621666665,506,162
940.6494264866666,539,187
136.86163920166666,592,180
485.11972535166666,516,144
824.6905797100001,519,225
385.028349235,534,224
268.1917195433333,522,147
326.17149661166667,510,203
144.84344869833333,552,209
609.1865708683333,524,157
210.8668049,533,159
190.72929307333334,561,191
125.136275695,568,200
260.08427122333336,555,218
254.53863981333333,561,206
342.79779382166663,528,230
630.5997619450001,520,219
573.8814630016667,529,214
102.79319458,600,258
206.23583965666666,533,166
380.8475904383333,499,217
323.6870916683334,515,156
147.147068685,587,264
420.8144248666666,522,197
977.2205713666666,534,208
511.04912541333334,516,144
409.99835893833335,517,144
384.40157589666666,499,154
1279.1186763633334,523,211
656.76872962,538,203
379.0228035033333,503,147
755.8376792733334,526,208
741.4689292333334,533,213
948.8511087633333,511,211
473.20452384333333,543,139
488.9614982766667,512,147
250.80901691,510,148
667.3923279083333,515,206
630.4960341766666,507,226
211.5621902533333,528,196
247.11753132833334,513,214
405.53490452333335,511,218
446.95625159499997,512,192
574.8444297016666,499,168
562.7842723933334,511,196
131.5178376133333,539,214
136.86784906833333,595,210
242.77940902666666,556,164
465.99421268,517,214
342.21881357166666,506,208
209.93665595333331,526,200
154.060682835,566,172
224.25404064833333,530,199
1138.9227789466665,501,201
809.8233774583333,520,213
774.2432054833333,514,153
422.25011605333333,506,199
451.9510924466667,527,178
641.42905548,512,201
150.95765549,557,208
367.81747664000005,530,205
271.36304582,513,158
365.8677661383333,518,145
196.59433235333333,526,167
843.6039531483333,543,157
260.9923051216667,523,156
461.7422742466666,523,192
536.7920833416666,528,208
186.90411077833335,546,216
872.35145355,514,193
205.74855333666667,524,151
421.29563327,491,218
263.8434278116667,533,195
1161.25101329,493,215
448.4502085516667,496,211
215.99252901833333,540,141
389.7740588183333,552,132
241.02671034,521,174
214.83646476,544,225
824.2957993516667,499,214
378.854752295,510,187
241.80226111500002,551,265
1397.170380365,526,208
633.91151807,519,209
267.593593075,528,222
531.0519391833333,527,190
289.65564276333333,522,219
645.3883995416667,503,225
408.0175263816667,513,227
344.01120615166667,516,217
1994.6081804666665,508,207
126.43734464833334,610,182
1529.0714545766668,502,204
209.5788436933333,541,222
680.5709232183333,499,228
741.5167672366667,550,181
881.1503619716666,518,200
1834.46000636,499,202
615.80577939,534,165
301.14800205333336,545,209
121.01339187333335,567,204
128.02274843333333,595,158
1135.9167668916668,527,144
286.799095835,531,156
934.6295727083333,522,204
477.14886129166666,517,211
109.54599888333334,550,195
131.44775333500002,545,195
920.8275024916667,505,172
153.01674080333333,557,192
180.045032365,580,230
676.84199167,530,157
266.99266122333336,530,178
313.92865825166666,495,190
278.774519835,530,222
1393.4857625800003,561,195
288.86046385833333,529,143
437.3944109283334,559,182
330.53614468,546,198
594.0228349116667,553,186
208.09824033166666,534,174
138.01950478499998,568,210
679.1568622983333,542,178
327.78834778166663,518,145
715.6379020716666,557,133
557.1361572133333,541,216
236.14032135333332,588,187
259.27150679666664,551,296
891.8642230966667,502,166
327.59390357333336,537,206
354.38247563,518,153
345.79993401333337,537,226
274.88129194,515,163
126.66990270333334,546,213
805.8981389166667,537,167
341.6812550266667,557,184
390.605023565,511,200
611.377955775,512,165
436.94520430999995,535,139
300.4385231366667,559,200
230.10608249833334,560,222
621.6946151066667,528,140
405.48991689,534,219
1398.0393758100001,535,169
285.3102932466667,528,145
155.680311305,566,206
107.12380220499999,650,248
348.64389514833334,555,211
209.50971793,504,157
346.094838915,521,153
849.0851346133334,554,136
1520.0901347383333,546,159
502.15973039999994,511,145
528.4898946366667,572,132
232.29923224666666,523,164
412.5627166216667,525,170
570.44349127,532,136
236.61140551,547,199
222.72188026833334,540,217
305.8060150883333,547,175
533.5584732183333,542,139
739.797680785,523,136
153.68419685833334,582,169
909.75494676,491,152
222.82938203166668,539,168
261.58348441333334,575,188
284.6384388216667,535,143
428.3091668866667,494,148
434.06510498,530,135
103.47116742833333,590,260
547.3529825533334,533,182
356.93884228166667,531,225
413.80826527500005,517,138
1345.6651667449999,488,163
1706.2462090783333,489,146
881.296349395,491,147
1485.44454378,497,149
336.98621462333335,522,170
106.770472575,601,205
814.79192786,500,143
1983.946791515,487,156
1236.4323009433333,487,152
227.17453016,522,205
3973.0638198216666,509,162
2574.8986230016667,493,160
921.1075112083333,493,157
1136.10588347,502,164
1267.62909703,486,151
2233.3068143266664,517,146
825.833082535,494,162
780.5256586249999,512,156
131.27325845666667,543,230
2649.5933546583337,507,171
969.6228219333334,503,149
594.8529063266667,534,142
1953.275147371667,504,138
1367.2940930099999,507,180
765.037278865,503,146
1779.4636742966668,497,149
1312.4862483616666,510,157
487.8662836216667,512,144
234.602808155,539,230
695.53264092,496,157
1534.8446045283333,507,143
1144.377240225,505,147
752.3336978566666,509,159
838.9515127133334,524,148
3480.337171605,495,166
1213.0955740233333,516,146
961.5145231833334,489,161
2147.0051550583335,501,161
1724.7973814283332,499,163
400.6423889266667,530,222
487.728531715,560,133
215.60896543333337,529,169
1376.6344351333335,499,159
1566.9341746666669,512,146
873.0262662233333,526,142
1924.4470105199998,499,160
196.78923096333332,513,150
410.4772520733333,525,145
2301.9286263566664,514,164
853.7670921433333,511,165
162.68792948333333,595,217
2847.415636698333,505,160
293.2048696933333,557,140
1200.4261486333335,550,209
2591.788221915,501,141
1667.4709542066669,538,135
1519.08052996,504,167
273.7401892916667,544,217
3090.353343986667,503,162
108.691950995,636,201
1729.3317068233332,507,168
353.44515982666667,535,140
570.07804196,554,135
290.09133019666666,555,233
237.44693009333332,546,137
239.37987962333332,543,215
133.00802979666668,551,220
597.8543373183334,536,223
263.11630715666666,537,144
365.21222588833336,497,158
291.677704195,550,217
185.93392256833334,560,189
465.90923439,538,139
303.08620201499997,545,190
121.52993199333335,567,201
117.38733699,601,272
323.4556877166667,546,217
292.8839714183333,529,172
834.9819535383333,532,164
209.15450082,548,220
358.54799979666666,521,230
1007.95462452,499,159
297.039575905,522,193
772.1839419483333,492,160
361.3756542416666,495,161
397.6662244116667,507,168
235.21447626833333,566,186
633.08799009,498,157
493.87700907833334,549,139
258.46793315166667,543,190
290.91563284166665,519,167
909.8513204166666,530,140
333.9735291233334,505,162
429.61029269833335,526,154
1087.5518993049998,504,159
1127.64904075,494,161
190.80548579666666,553,180
210.542482475,553,183
330.19492051500004,525,224
256.78697990499995,528,216
291.9261997,532,223
874.7411298400001,524,196
142.11206408333334,567,288
173.564975785,565,206
95.05656819,672,252
103.69752493666667,630,209
479.3042710733333,536,215
479.55040912666664,523,143
276.5969190266667,508,213
483.05366442666667,572,132
509.059512875,543,223
134.86980474833334,554,239
854.524672555,541,142
111.46918642666668,622,283
1022.6785276783335,511,220
150.16271487166668,536,203
209.73691895000002,551,188
746.6180243033333,530,217
452.91446813166664,520,162
942.2708754066666,518,183
624.5017063266666,563,133
393.3735187266667,512,148
183.83421098833333,558,227
242.78831306333336,524,156
107.55045556500001,579,212
170.69800141500002,581,198
507.9799774766667,579,131
292.76583746666665,531,139
175.18595976499998,560,179
174.12838501833332,533,203
107.03758171333334,648,252
300.55705274,512,217
183.38910095333333,558,216
189.5036677,549,182
833.2764085466665,528,217
502.33418702333336,508,203
316.5217462433333,536,142
99.37115041333334,666,245
864.251690845,511,165
198.09871655333336,555,191
152.780714235,560,197
401.0597929033333,515,166
235.959326705,531,225
440.9159379316667,511,181
266.290461925,510,188
844.55929518,516,212
235.30931652833334,523,215
325.31146344333337,536,160
156.43503451499998,536,193
550.7948135616667,528,204
745.4838195516667,495,173
362.7308726333333,522,188
669.5209589783333,524,188
304.5168715666667,608,219
189.14312288333335,649,264
174.74445007499997,675,291
257.4476950916667,521,160
126.29484804,551,204
149.86660672666665,556,186
491.1765947966667,533,221
452.6089516883334,544,132
879.0917470549999,529,155
325.59764307,532,228
227.39350109333333,523,224
442.5198959516666,558,230
120.916006485,625,251
384.06951324666665,532,190
103.99610736166666,585,184
818.85251932,535,140
121.88148477499999,603,185
170.11506350000002,558,200
354.4060318833333,544,215
440.11800130166665,515,222
226.50500698166667,532,208
135.83368409833332,557,218
688.943431935,533,190
267.48537536000003,538,167
510.12353334500006,518,175
895.5355381083333,507,178
857.5120387666667,518,172
624.5399243416666,495,169
857.298425005,538,199
1106.1463791516665,522,178
1411.858401735,511,164
408.23319588,545,177
849.6845196500001,532,204
530.12782759,518,167
627.7075049366666,548,177
125.09856890833333,547,211
279.5435422466667,512,174
1312.41687202,533,169
622.14599133,525,142
1786.69045236,534,171
639.7669490916667,557,158
333.0752932633333,507,185
792.0509294100001,536,223
828.4192727016667,520,175
632.2357526200001,505,178
153.98479256833332,582,177
322.46971081833334,546,218
196.55290897833333,541,202
334.93052236666665,561,180
1427.5148207366667,507,178
1121.9604964066666,494,171
515.1800625983333,529,141
359.8482245116667,571,182
535.8044377083334,575,180
120.75955924666667,587,256
364.10687982,540,194
368.0958373866667,497,175
106.70231287166666,644,199
1124.3514285816666,528,180
692.0488882133333,514,188
113.50982059166667,577,221
1439.3092758666664,501,177
2024.8403696083333,492,174
746.5689071166667,507,212
233.16256940666668,528,149
1122.9404620100001,509,215
683.7667035683332,523,169
115.49286159,586,214
243.94637605666665,532,208
1920.5202502016668,519,185
927.6452744933333,510,185
349.6680988283333,526,263
491.10054276166665,502,166
610.9053383583333,498,224
1838.2217020183334,504,155
968.410079785,504,179
693.8193597699999,499,189
2195.5570074433335,509,171
469.2450123766667,505,184
326.2170845533333,593,179
296.16055135166664,589,166
188.65553816833335,512,174
227.05564877166668,527,189
747.3503877733333,507,200
213.47654987500002,523,164
796.7261712266667,493,167
726.2576969033333,498,187
233.180443775,546,167
588.1752028416666,542,217
349.42654918,520,155
533.20154151,544,212
276.00136111333336,525,202
349.21712831499997,527,153
471.41399985,517,183
798.499021075,529,148
185.65090676833336,590,189
298.66371711,587,192
298.956242265,565,182
243.5415452116667,484,157
316.2849492,521,158
107.56568330166667,664,248
226.88013501333336,585,200
398.41441563499995,509,207
1730.155763545,486,210
302.1652844816666,537,135
105.06207116833333,604,204
294.99592587833337,512,231
636.6185535433333,486,196
237.78437783333334,503,220
1032.756237815,500,205
446.8345547466667,514,203
511.7946673783333,522,164
213.3535562066667,576,270
608.343991995,544,190
307.586010245,548,141
388.97867834666664,518,183
351.82071672166666,504,208
540.6766908,545,185
306.174793815,547,160
261.7291314116667,553,166
135.03841091833334,539,207
677.5152281816668,509,160
118.53610779666667,555,193
132.96335980666666,557,210
548.5406156983333,556,179
733.87199672,540,210
254.19983468666666,511,158
149.35702426166665,639,229
141.76386628,655,285
934.2152675116666,504,183
139.33405574333335,648,297
492.80523065,513,190
950.6166604083334,509,184
195.148605095,518,185
759.8682334066667,495,175
340.85054484166665,544,218
139.63731542166667,558,211
508.3509741016667,483,158
402.77873006999994,516,186
280.6777122066667,563,178
196.69894521166668,539,218
600.0807358566667,511,195
122.81179669833334,573,219
465.4660485433334,538,196
152.33283393333335,551,210
530.1524516683334,509,210
344.8093259683333,500,160
277.16785807,543,187
452.0752297683334,547,222
551.4502853233333,514,142
133.901710825,529,193
274.9170128083333,519,207
534.2002673316666,509,168
121.885362165,595,210
777.8050321766667,509,154
432.83727790333336,511,226
436.94036372333335,522,152
180.12683111166666,544,216
670.758044035,507,177
302.177829935,584,181
247.24517025166668,539,187
443.19131640333336,518,161
